tfidf_cosine_sim,embedding_cosine_sim,reason_resume_sim,skill_overlap_count,skill_overlap_ratio,resume_skill_count,jd_skill_count,skill_gap,resume_length,jd_length,length_ratio,role_in_resume,seniority_match,skill_diversity
0.069474,0.649923,0.313039,9,0.5625,26,16,7,397,20,18.904761904761905,1,1,5
0.038542,0.470634,0.211138,8,0.42105263157894735,23,19,11,362,22,15.73913043478261,1,1,4
0.120945,0.534452,0.344794,8,0.5333333333333333,14,15,7,409,22,17.782608695652176,1,1,2
0.07253,0.543635,0.191575,13,0.8125,21,16,3,287,19,14.35,1,1,2
0.064269,0.690516,0.138126,7,0.5,13,14,7,357,17,19.833333333333332,1,0,2
0.101794,0.571291,0.233629,9,0.5294117647058824,20,17,8,367,19,18.35,1,0,4
0.063281,0.49942,0.291133,7,0.4666666666666667,12,15,8,362,18,19.05263157894737,1,0,2
0.100229,0.420636,0.361116,11,0.6111111111111112,18,18,7,455,24,18.2,1,1,4
0.054635,0.395968,0.356179,11,0.6875,33,16,5,382,25,14.692307692307692,1,1,4
0.108184,0.598591,0.251691,8,0.5,13,16,8,373,22,16.217391304347824,1,1,2
0.036776,0.582138,0.259632,8,0.5333333333333333,17,15,7,334,25,12.846153846153847,1,1,2
0.079718,0.646269,0.045328,7,0.5,9,14,7,355,22,15.434782608695652,1,1,1
0.028033,0.447649,0.053841,10,0.6666666666666666,19,15,5,323,24,12.92,0,1,1
0.112395,0.709111,0.239196,9,0.5625,19,16,7,405,22,17.608695652173914,1,1,3
0.09946,0.517381,0.495424,11,0.7333333333333333,21,15,4,305,18,16.05263157894737,1,1,2
0.104701,0.545755,0.208804,10,0.5882352941176471,19,17,7,329,22,14.304347826086957,1,1,4
0.064686,0.44442,0.449145,9,0.5625,17,16,7,331,22,14.391304347826088,1,1,3
0.075573,0.59279,0.226013,8,0.6153846153846154,18,13,5,357,19,17.85,1,1,2
0.074664,0.600183,0.13945,5,0.3125,10,16,11,381,24,15.24,1,0,2
0.05337,0.593223,0.218075,9,0.6428571428571429,17,14,5,352,22,15.304347826086957,1,0,4
0.075558,0.342121,0.319248,11,0.6875,25,16,5,312,16,18.352941176470587,1,1,4
0.090776,0.604392,0.127593,13,0.7647058823529411,28,17,4,387,22,16.82608695652174,1,1,4
0.070143,0.473279,0.008431,10,0.7142857142857143,18,14,4,327,18,17.210526315789473,0,0,1
0.042952,0.613727,0.221779,9,0.6,16,15,6,289,26,10.703703703703704,0,1,1
0.042794,0.581788,0.087031,9,0.6428571428571429,18,14,5,338,21,15.363636363636363,0,0,1
0.102036,0.592351,0.457517,10,0.5555555555555556,20,18,8,361,22,15.695652173913043,1,1,3
0.058204,0.51004,0.242543,12,0.6666666666666666,29,18,6,326,17,18.11111111111111,1,0,4
0.164028,0.497426,0.454631,9,0.6,17,15,6,346,22,15.043478260869565,1,0,2
0.057576,0.542556,0.19258,11,0.7333333333333333,21,15,4,331,20,15.761904761904763,1,0,4
0.106629,0.39947,0.268939,11,0.6470588235294118,20,17,6,324,24,12.96,1,1,2
0.102208,0.552405,0.303122,7,0.5,10,14,7,342,22,14.869565217391305,1,0,3
0.108683,0.573071,0.196947,9,0.5294117647058824,13,17,8,341,22,14.826086956521738,1,0,2
0.062679,0.504025,0.201486,10,0.5555555555555556,29,18,8,339,15,21.1875,1,1,4
0.195745,0.684478,0.205311,8,0.5714285714285714,13,14,6,365,25,14.038461538461538,1,1,2
0.061252,0.491942,0.337845,9,0.5,24,18,9,374,15,23.375,1,1,2
0.102524,0.51851,0.186526,7,0.5384615384615384,15,13,6,327,20,15.571428571428571,1,0,3
0.102304,0.435849,0.245024,9,0.6,16,15,6,333,19,16.65,1,1,2
0.105383,0.604414,0.189407,13,0.8125,24,16,3,286,22,12.434782608695652,1,0,2
0.100175,0.44652,0.412633,11,0.7333333333333333,21,15,4,399,22,17.347826086956523,1,0,2
0.064851,0.513453,0.174758,13,0.8125,21,16,3,299,20,14.238095238095237,1,1,3
0.070756,0.458243,0.227333,11,0.7857142857142857,23,14,3,323,22,14.043478260869565,0,0,1
0.108322,0.777407,0.333444,8,0.5714285714285714,15,14,6,315,23,13.125,1,1,2
0.131383,0.648121,0.377735,13,0.8125,21,16,3,357,17,19.833333333333332,1,0,2
0.14649,0.586933,0.126525,7,0.5,15,14,7,344,16,20.235294117647058,1,0,2
0.093576,0.566286,0.275511,11,0.6875,17,16,5,358,17,19.88888888888889,1,0,2
0.140649,0.611963,0.219665,10,0.625,17,16,6,537,26,19.88888888888889,1,1,2
0.142959,0.549301,0.240428,5,0.35714285714285715,8,14,9,320,17,17.77777777777778,1,0,2
0.116083,0.655566,0.39842,11,0.5789473684210527,30,19,8,336,23,14.0,1,0,5
0.110411,0.414822,0.163679,6,0.42857142857142855,13,14,8,342,20,16.285714285714285,1,0,2
0.097919,0.500934,0.422946,12,0.6666666666666666,25,18,6,347,24,13.88,1,1,4
0.090261,0.614083,0.269906,8,0.5714285714285714,16,14,6,412,22,17.91304347826087,1,1,2
0.072106,0.567906,0.309343,7,0.5,12,14,7,345,17,19.166666666666668,1,0,2
0.098195,0.60255,0.346832,6,0.4,12,15,9,388,20,18.476190476190474,1,0,2
0.087075,0.40984,0.375262,9,0.6,12,15,6,328,20,15.619047619047619,0,0,2
0.114254,0.546055,0.16379,9,0.6,20,15,6,360,24,14.4,1,0,3
0.0444,0.43596,0.226668,10,0.6666666666666666,15,15,5,299,20,14.238095238095237,0,0,2
0.070397,0.568088,0.350453,7,0.5,13,14,7,368,20,17.523809523809526,1,0,1
0.071534,0.535577,0.402681,11,0.5789473684210527,34,19,8,393,24,15.72,1,0,4
0.063551,0.560874,0.467927,10,0.6666666666666666,18,15,5,340,18,17.894736842105264,1,0,2
0.122917,0.359286,0.401914,10,0.6666666666666666,15,15,5,331,22,14.391304347826088,1,1,4
0.047898,0.54945,0.327981,9,0.6428571428571429,20,14,5,293,22,12.73913043478261,0,0,3
0.083807,0.500144,0.235634,4,0.26666666666666666,5,15,11,408,18,21.473684210526315,1,0,0
0.097883,0.571433,0.223774,10,0.625,14,16,6,323,22,14.043478260869565,1,1,3
0.130366,0.616637,0.233764,8,0.5714285714285714,14,14,6,360,25,13.846153846153847,1,0,2
0.047395,0.591155,0.220377,7,0.4666666666666667,9,15,8,357,25,13.73076923076923,1,1,1
0.092464,0.527277,0.488352,9,0.5294117647058824,22,17,8,414,20,19.714285714285715,1,0,4
0.093064,0.607692,0.308435,12,0.7058823529411765,21,17,5,365,22,15.869565217391305,1,0,2
0.102148,0.630589,0.262263,11,0.6875,22,16,5,361,19,18.05,1,1,2
0.060514,0.666907,0.209205,9,0.6428571428571429,14,14,5,358,22,15.565217391304348,1,0,1
0.11228,0.554967,0.058622,11,0.6470588235294118,24,17,6,333,24,13.32,1,0,3
0.071408,0.591092,0.283616,9,0.6428571428571429,17,14,5,335,20,15.952380952380953,1,0,2
0.05053,0.491765,0.053593,9,0.5,28,18,9,343,19,17.15,1,0,4
0.061164,0.4989,0.297514,8,0.5714285714285714,16,14,6,434,25,16.692307692307693,1,1,2
0.063512,0.545235,0.261007,7,0.5384615384615384,17,13,6,276,22,12.0,0,0,2
0.097424,0.434277,0.304502,9,0.6,19,15,6,330,22,14.347826086956522,1,0,3
0.052806,0.484843,0.05012,11,0.7333333333333333,30,15,4,416,22,18.08695652173913,1,0,4
0.062149,0.463371,0.337786,6,0.4,13,15,9,363,25,13.961538461538462,1,1,2
0.078037,0.662245,0.351028,11,0.6875,25,16,5,340,23,14.166666666666666,1,0,3
0.08914,0.479936,0.443901,12,0.7058823529411765,22,17,5,420,20,20.0,1,0,4
0.090073,0.652021,0.062616,8,0.47058823529411764,21,17,9,342,22,14.869565217391305,1,0,4
0.101969,0.697664,0.283503,8,0.5714285714285714,13,14,6,359,20,17.095238095238095,1,0,3
0.084077,0.572228,0.265937,5,0.35714285714285715,10,14,9,360,16,21.176470588235293,1,1,0
0.117562,0.636377,0.220963,5,0.3333333333333333,6,15,10,405,22,17.608695652173914,1,0,1
0.065868,0.520532,0.271487,10,0.5263157894736842,28,19,9,362,16,21.294117647058822,1,1,4
0.067082,0.441634,0.344517,11,0.6875,18,16,5,340,24,13.6,1,0,4
0.09122,0.396117,0.331942,11,0.7333333333333333,16,15,4,301,22,13.08695652173913,1,0,2
0.078494,0.576041,0.238022,6,0.42857142857142855,15,14,8,414,16,24.352941176470587,1,1,2
0.093648,0.486754,0.285639,10,0.6666666666666666,19,15,5,340,22,14.782608695652174,1,0,2
0.064459,0.583576,0.064248,9,0.6428571428571429,16,14,5,408,19,20.4,1,0,3
0.062896,0.607724,0.184129,7,0.5384615384615384,13,13,6,336,22,14.608695652173912,1,1,3
0.04077,0.494018,0.216307,10,0.6666666666666666,17,15,5,364,20,17.333333333333332,1,0,3
0.056293,0.372266,0.193022,10,0.625,15,16,6,377,20,17.952380952380953,1,0,3
0.090862,0.591371,0.194031,13,0.8125,19,16,3,358,19,17.9,1,0,2
0.082605,0.498897,0.355983,11,0.6470588235294118,20,17,6,371,22,16.130434782608695,1,0,3
0.149627,0.599424,0.213717,13,0.8125,28,16,3,398,26,14.74074074074074,1,1,2
0.035613,0.540265,0.257558,11,0.6470588235294118,22,17,6,432,25,16.615384615384617,1,1,2
0.094839,0.651157,0.245293,5,0.38461538461538464,13,13,8,435,23,18.125,1,1,2
0.07746,0.573562,0.260305,10,0.625,28,16,6,389,19,19.45,1,1,4
0.135059,0.571613,0.317307,8,0.47058823529411764,16,17,9,358,22,15.565217391304348,1,0,2
0.103344,0.602191,0.268867,10,0.5882352941176471,22,17,7,461,18,24.263157894736842,1,1,3
0.095518,0.434685,0.17011,10,0.625,20,16,6,311,20,14.80952380952381,1,0,2
0.097013,0.709516,0.297531,8,0.5333333333333333,11,15,7,314,27,11.214285714285714,0,0,1
0.112569,0.515661,0.300453,7,0.5,13,14,7,361,20,17.19047619047619,1,0,2
0.079137,0.620658,0.299762,10,0.5263157894736842,29,19,9,380,24,15.2,1,0,4
0.053022,0.517592,0.303857,7,0.5,18,14,7,326,20,15.523809523809524,1,0,3
0.104681,0.568552,0.155281,8,0.5714285714285714,18,14,6,364,22,15.826086956521738,1,0,4
0.055418,0.564919,0.475107,10,0.5882352941176471,21,17,7,395,25,15.192307692307692,1,1,3
0.072456,0.525113,0.230898,13,0.7647058823529411,20,17,4,349,18,18.36842105263158,1,0,2
0.128418,0.620842,0.053587,9,0.6428571428571429,14,14,5,323,17,17.944444444444443,1,0,2
0.081699,0.567004,0.261339,8,0.5714285714285714,14,14,6,333,20,15.857142857142858,1,0,2
0.06383,0.565602,0.224081,13,0.8125,21,16,3,394,22,17.130434782608695,1,0,3
0.060026,0.538394,0.168862,10,0.7692307692307693,21,13,3,350,22,15.217391304347826,0,0,2
0.092937,0.541878,0.20819,13,0.8125,24,16,3,309,17,17.166666666666668,1,1,3
0.099756,0.589469,0.184827,7,0.5384615384615384,13,13,6,333,16,19.58823529411765,1,1,2
0.095019,0.568367,0.224313,10,0.5882352941176471,20,17,7,353,24,14.12,1,0,3
0.097421,0.480646,0.171821,8,0.5333333333333333,14,15,7,327,22,14.217391304347826,1,1,1
0.099345,0.395099,0.140401,7,0.4375,12,16,9,389,24,15.56,1,0,3
0.06419,0.472533,0.098975,6,0.42857142857142855,10,14,8,388,22,16.869565217391305,1,0,0
0.093159,0.583029,0.311635,13,0.8125,22,16,3,398,19,19.9,1,0,2
0.084002,0.613079,0.279088,10,0.5882352941176471,24,17,7,370,22,16.08695652173913,1,0,3
0.080908,0.603984,0.253336,7,0.5384615384615384,19,13,6,340,20,16.19047619047619,1,1,3
0.038848,0.453412,0.250083,8,0.5333333333333333,13,15,7,308,18,16.210526315789473,0,1,1
0.126206,0.50784,0.127819,8,0.5333333333333333,16,15,7,327,16,19.235294117647058,1,1,2
0.043581,0.512515,0.11688,9,0.5,26,18,9,394,22,17.130434782608695,1,0,2
0.089349,0.560834,0.296574,10,0.6666666666666666,17,15,5,330,24,13.2,1,0,2
0.084744,0.513702,0.502823,10,0.5882352941176471,27,17,7,390,22,16.956521739130434,1,0,3
0.094704,0.652441,0.144722,5,0.38461538461538464,14,13,8,404,22,17.565217391304348,1,1,4
0.046158,0.336654,0.242849,7,0.4666666666666667,21,15,8,365,20,17.38095238095238,1,0,3
0.071997,0.583016,0.251299,11,0.6875,27,16,5,384,23,16.0,1,0,3
0.108483,0.546193,0.246492,9,0.6,13,15,6,357,22,15.521739130434783,1,1,1
0.069745,0.616526,0.151507,8,0.5714285714285714,17,14,6,370,17,20.555555555555557,1,0,5
0.110463,0.567527,0.486429,11,0.6470588235294118,22,17,6,334,20,15.904761904761905,1,0,4
0.116848,0.506048,0.264218,11,0.6470588235294118,24,17,6,324,18,17.05263157894737,1,1,3
0.121294,0.534998,0.507975,10,0.6666666666666666,18,15,5,300,21,13.636363636363637,1,0,2
0.069379,0.48316,0.322948,12,0.8571428571428571,25,14,2,428,15,26.75,1,1,3
0.268113,0.656614,0.361918,10,0.6666666666666666,12,15,5,395,25,15.192307692307692,1,0,1
0.174374,0.685591,0.141075,6,0.42857142857142855,11,14,8,360,26,13.333333333333334,1,0,1
0.068986,0.539057,0.232371,11,0.6875,17,16,5,302,22,13.130434782608695,1,0,2
0.124821,0.448629,0.268875,7,0.4375,15,16,9,352,24,14.08,1,0,2
0.094273,0.530031,0.395941,11,0.7333333333333333,19,15,4,296,22,12.869565217391305,1,0,3
0.1128,0.540937,0.498123,6,0.375,20,16,10,365,16,21.470588235294116,1,1,3
0.075245,0.476286,0.406889,10,0.6666666666666666,22,15,5,424,22,18.434782608695652,1,0,4
0.093188,0.577499,0.27533,11,0.7857142857142857,20,14,3,378,20,18.0,1,0,4
0.059863,0.481008,0.167813,9,0.6428571428571429,15,14,5,317,22,13.782608695652174,1,1,2
0.099527,0.480657,0.292415,11,0.7333333333333333,22,15,4,352,21,16.0,1,0,3
0.077597,0.607332,0.096104,9,0.6,14,15,6,336,20,16.0,1,0,1
0.073771,0.611969,0.447788,8,0.6153846153846154,16,13,5,368,20,17.523809523809526,1,1,2
0.104086,0.686807,0.362848,10,0.7142857142857143,20,14,4,331,27,11.821428571428571,1,1,4
0.020857,0.491186,0.064432,8,0.5333333333333333,18,15,7,325,26,12.037037037037036,0,0,2
0.080683,0.579055,0.202864,5,0.35714285714285715,7,14,9,424,19,21.2,1,0,0
0.071117,0.412494,0.182919,10,0.6666666666666666,22,15,5,345,20,16.428571428571427,0,0,3
0.058351,0.563143,0.216022,10,0.5555555555555556,28,18,8,396,26,14.666666666666666,1,0,4
0.114046,0.440447,0.237735,11,0.7857142857142857,19,14,3,400,20,19.047619047619047,1,0,3
0.077183,0.495529,0.455409,11,0.6470588235294118,21,17,6,371,24,14.84,1,0,3
0.060958,0.333445,0.088357,11,0.6875,25,16,5,322,22,14.0,1,1,4
0.087112,0.476756,0.307219,9,0.5625,17,16,7,355,22,15.434782608695652,1,1,1
0.097832,0.583154,0.343256,11,0.6470588235294118,26,17,6,305,23,12.708333333333334,1,0,4
0.04865,0.544859,0.163392,7,0.5,15,14,7,375,25,14.423076923076923,1,1,5
0.093394,0.509726,0.065423,11,0.6111111111111112,27,18,7,394,24,15.76,1,1,4
0.053725,0.609007,0.248374,6,0.42857142857142855,12,14,8,363,22,15.782608695652174,1,0,1
0.08533,0.526118,0.421858,13,0.8125,22,16,3,393,20,18.714285714285715,1,0,2
0.079534,0.561286,0.366888,10,0.5555555555555556,31,18,8,414,17,23.0,1,0,4
0.095605,0.735424,0.128289,8,0.5714285714285714,16,14,6,345,22,15.0,1,0,3
0.061508,0.597333,0.285914,8,0.5714285714285714,16,14,6,421,17,23.38888888888889,1,0,4
0.08128,0.513596,0.243295,8,0.5333333333333333,11,15,7,324,22,14.08695652173913,1,1,1
0.094969,0.486907,0.154278,8,0.5,14,16,8,390,18,20.526315789473685,1,0,3
0.080267,0.381003,0.00651,8,0.5,15,16,8,429,24,17.16,1,1,2
0.034902,0.530804,0.352958,12,0.631578947368421,31,19,7,448,25,17.23076923076923,1,1,5
0.089639,0.535786,0.285176,6,0.42857142857142855,12,14,8,315,19,15.75,0,0,0
0.098362,0.467849,0.150833,9,0.5294117647058824,24,17,8,389,18,20.473684210526315,1,1,3
0.063619,0.435043,0.377543,9,0.6,20,15,6,340,23,14.166666666666666,1,0,3
0.109978,0.540258,0.280723,11,0.6470588235294118,27,17,6,362,24,14.48,1,0,3
0.109568,0.590349,0.044888,9,0.6,17,15,6,307,20,14.619047619047619,1,0,3
0.08924,0.538795,0.333052,8,0.5,20,16,8,358,23,14.916666666666666,1,0,2
0.073074,0.435474,0.328905,9,0.6,25,15,6,375,22,16.304347826086957,1,0,5
0.118052,0.421154,0.155692,8,0.5,15,16,8,339,22,14.73913043478261,1,0,3
0.03749,0.555279,0.218857,7,0.5,12,14,7,368,19,18.4,0,0,1
0.063533,0.552001,0.378552,11,0.7333333333333333,20,15,4,336,19,16.8,1,0,3
0.090878,0.531788,0.017072,8,0.5333333333333333,13,15,7,373,22,16.217391304347824,1,1,3
0.098795,0.378195,0.453573,9,0.5625,16,16,7,376,22,16.347826086956523,1,1,3
0.046333,0.571529,0.19765,12,0.6666666666666666,34,18,6,416,22,18.08695652173913,1,0,5
0.067558,0.478412,0.195704,13,0.8125,26,16,3,336,22,14.608695652173912,1,0,4
0.173801,0.728902,0.23464,13,0.8125,22,16,3,328,23,13.666666666666666,1,0,2
0.078722,0.470816,0.44398,12,0.7058823529411765,24,17,5,359,22,15.608695652173912,1,1,4
0.065647,0.537102,0.145613,11,0.6875,23,16,5,304,26,11.25925925925926,1,1,2
0.104145,0.569008,0.134009,12,0.7058823529411765,22,17,5,359,18,18.894736842105264,1,1,4
0.108594,0.512486,0.188977,11,0.6470588235294118,16,17,6,320,24,12.8,1,0,3
0.096134,0.468853,0.254234,10,0.6666666666666666,19,15,5,340,24,13.6,1,0,3
0.093548,0.505032,0.518993,10,0.6666666666666666,19,15,5,333,18,17.526315789473685,1,1,3
0.063333,0.446372,0.355841,13,0.8125,31,16,3,376,18,19.789473684210527,1,0,4
0.082191,0.587249,0.286316,12,0.75,21,16,4,344,22,14.956521739130435,1,0,2
0.107846,0.624171,0.462173,11,0.7333333333333333,18,15,4,323,25,12.423076923076923,1,0,3
0.043728,0.570655,0.250022,7,0.4666666666666667,8,15,8,348,25,13.384615384615385,1,1,1
0.065821,0.53654,0.397119,9,0.6,25,15,6,281,24,11.24,1,0,4
0.049465,0.402327,0.386081,11,0.7333333333333333,23,15,4,375,20,17.857142857142858,1,0,2
0.058851,0.605886,0.447111,7,0.5,12,14,7,391,20,18.61904761904762,1,1,3
0.05437,0.547987,0.412116,10,0.625,20,16,6,319,25,12.26923076923077,1,1,3
0.129195,0.502508,0.220076,5,0.3333333333333333,9,15,10,382,18,20.105263157894736,1,0,2
0.163396,0.622243,0.26355,9,0.6,13,15,6,366,24,14.64,1,0,2
0.243265,0.612526,0.03222,9,0.6,15,15,6,313,25,12.038461538461538,1,0,2
0.047745,0.62008,0.399403,11,0.6111111111111112,31,18,7,337,19,16.85,1,0,4
0.073214,0.568912,0.21421,7,0.5,12,14,7,297,15,18.5625,1,1,3
0.103183,0.568206,0.237299,10,0.5882352941176471,25,17,7,365,21,16.59090909090909,1,0,4
0.062272,0.481658,0.22349,13,0.8125,23,16,3,356,23,14.833333333333334,1,0,3
0.046424,0.588264,0.495842,10,0.7142857142857143,16,14,4,336,20,16.0,1,0,2
0.067935,0.528614,0.115492,7,0.4666666666666667,18,15,8,329,25,12.653846153846153,1,1,3
0.032862,0.49676,0.301291,10,0.7142857142857143,17,14,4,267,24,10.68,0,0,1
0.096418,0.550175,0.489133,11,0.6470588235294118,31,17,6,365,20,17.38095238095238,1,0,5
0.130939,0.543617,0.249094,11,0.6875,15,16,5,348,24,13.92,1,0,3
0.085981,0.598472,0.278018,5,0.3333333333333333,9,15,10,408,22,17.73913043478261,1,0,0
0.064842,0.529823,0.249292,9,0.6,13,15,6,358,18,18.842105263157894,1,0,2
0.151529,0.78014,0.120995,9,0.6923076923076923,17,13,4,390,23,16.25,1,1,2
0.093815,0.653842,0.271941,6,0.42857142857142855,10,14,8,356,20,16.952380952380953,1,0,1
0.101308,0.711456,0.158882,7,0.5,11,14,7,383,24,15.32,1,0,2
0.117204,0.704804,0.103337,5,0.35714285714285715,9,14,9,340,17,18.88888888888889,1,0,1
0.102622,0.449077,0.306788,9,0.6428571428571429,19,14,5,350,19,17.5,1,0,4
0.092106,0.60696,0.428655,6,0.46153846153846156,11,13,7,323,20,15.380952380952381,1,1,2
0.079966,0.670963,0.125867,8,0.6153846153846154,13,13,5,343,19,17.15,1,1,2
0.059691,0.504803,0.19518,11,0.6875,22,16,5,346,22,15.043478260869565,1,1,4
0.089585,0.623546,0.256589,7,0.5,11,14,7,377,17,20.944444444444443,1,0,2
0.103189,0.453539,0.291158,11,0.7333333333333333,18,15,4,340,21,15.454545454545455,1,0,2
0.109911,0.440177,0.207937,11,0.7333333333333333,19,15,4,382,18,20.105263157894736,1,0,4
0.122347,0.515177,0.296777,10,0.625,19,16,6,331,18,17.42105263157895,1,1,2
0.064649,0.609923,0.461267,6,0.42857142857142855,14,14,8,348,22,15.130434782608695,1,0,1
0.091436,0.428381,0.305827,10,0.6666666666666666,21,15,5,343,22,14.91304347826087,1,0,3
0.095169,0.508848,0.460459,6,0.4,17,15,9,347,17,19.27777777777778,1,1,3
0.146079,0.633642,0.224273,12,0.75,19,16,4,385,26,14.25925925925926,1,0,2
0.053236,0.571037,0.259072,6,0.4,12,15,9,319,26,11.814814814814815,0,1,0
0.107379,0.61414,0.150927,7,0.5,10,14,7,371,22,16.130434782608695,1,0,3
0.078534,0.419736,0.132292,10,0.6666666666666666,13,15,5,308,20,14.666666666666666,1,0,2
0.07317,0.617313,0.451989,9,0.5625,28,16,7,448,22,19.47826086956522,1,1,4
0.044359,0.564327,0.335033,9,0.47368421052631576,21,19,10,404,24,16.16,1,0,2
0.079557,0.469297,0.272973,11,0.7333333333333333,20,15,4,326,22,14.173913043478262,1,0,2
0.096693,0.674848,0.270377,6,0.46153846153846156,13,13,7,366,19,18.3,1,1,3
0.074813,0.552509,0.124542,8,0.5714285714285714,12,14,6,286,16,16.823529411764707,1,1,2
0.096079,0.522139,0.511395,12,0.7058823529411765,22,17,5,302,23,12.583333333333334,1,1,3
0.103268,0.41874,0.471479,9,0.5625,19,16,7,366,18,19.263157894736842,1,1,2
0.060346,0.364763,0.267449,11,0.7333333333333333,26,15,4,320,16,18.823529411764707,1,1,4
0.050001,0.485699,0.438613,13,0.8666666666666667,27,15,2,359,22,15.608695652173912,1,0,3
0.057456,0.582938,0.235173,9,0.5,19,18,9,406,20,19.333333333333332,1,0,4
0.11328,0.521455,0.234456,8,0.5,12,16,8,348,24,13.92,1,1,3
0.094605,0.610543,0.312287,7,0.5,11,14,7,306,20,14.571428571428571,1,0,2
0.079224,0.605584,0.276069,10,0.625,22,16,6,386,20,18.38095238095238,1,1,4
0.040067,0.358973,0.231619,9,0.5625,20,16,7,364,25,14.0,1,1,2
0.094212,0.472642,0.244049,9,0.5294117647058824,24,17,8,395,22,17.17391304347826,1,0,3
0.040026,0.56521,0.219892,10,0.6666666666666666,17,15,5,272,26,10.074074074074074,0,1,1
0.170976,0.721026,0.404631,9,0.6428571428571429,16,14,5,313,27,11.178571428571429,0,0,3
0.061606,0.4502,0.286184,9,0.6,12,15,6,345,22,15.0,1,1,2
0.140863,0.708812,0.326444,9,0.6428571428571429,19,14,5,339,26,12.555555555555555,0,0,1
0.050178,0.449038,0.17212,7,0.5,13,14,7,330,22,14.347826086956522,1,0,2
0.12133,0.682729,0.227924,9,0.6428571428571429,17,14,5,392,17,21.77777777777778,1,0,2
0.065837,0.562093,0.395252,11,0.7333333333333333,22,15,4,307,22,13.347826086956522,1,0,3
0.133678,0.630525,0.214379,11,0.6875,26,16,5,355,17,19.72222222222222,1,1,3
0.106834,0.530887,-0.004343,10,0.625,17,16,6,375,18,19.736842105263158,1,0,4
0.077862,0.643052,0.069597,7,0.4666666666666667,12,15,8,324,24,12.96,1,0,2
0.084332,0.531659,0.273621,12,0.7058823529411765,37,17,5,349,25,13.423076923076923,1,0,5
0.08204,0.491823,0.286829,11,0.7333333333333333,21,15,4,359,22,15.608695652173912,1,0,3
0.055795,0.39867,0.266797,11,0.6875,25,16,5,379,18,19.94736842105263,1,0,2
0.054115,0.532936,0.182731,7,0.5384615384615384,13,13,6,369,20,17.571428571428573,1,1,1
0.063768,0.511031,0.153508,8,0.5333333333333333,11,15,7,343,22,14.91304347826087,1,0,2
0.065597,0.52014,0.458496,9,0.5625,24,16,7,331,23,13.791666666666666,1,0,5
0.049299,0.566807,0.188887,8,0.5714285714285714,14,14,6,335,17,18.61111111111111,0,0,1
0.080455,0.53246,0.225169,12,0.75,21,16,4,308,22,13.391304347826088,1,0,3
0.043304,0.622286,0.381729,8,0.5333333333333333,12,15,7,307,25,11.807692307692308,1,1,1
0.087858,0.650146,0.240131,7,0.5384615384615384,12,13,6,334,19,16.7,1,1,3
0.098385,0.572157,0.225018,12,0.8,19,15,3,371,16,21.823529411764707,1,1,4
0.061141,0.534356,0.305206,12,0.6666666666666666,25,18,6,436,16,25.647058823529413,1,1,3
0.05015,0.515702,0.113309,11,0.6875,21,16,5,490,23,20.416666666666668,1,0,3
0.051179,0.429754,0.08497,9,0.6,15,15,6,297,20,14.142857142857142,0,0,2
0.063325,0.576381,0.19547,7,0.4666666666666667,20,15,8,343,16,20.176470588235293,1,1,4
0.088525,0.506508,0.290105,9,0.5,18,18,9,377,24,15.08,1,1,3
0.07925,0.482973,0.184228,10,0.7142857142857143,21,14,4,374,22,16.26086956521739,1,1,3
0.057623,0.614735,0.320265,8,0.5714285714285714,17,14,6,276,20,13.142857142857142,1,0,4
0.058118,0.500497,0.074009,8,0.5333333333333333,17,15,7,320,24,12.8,1,1,2
0.092565,0.614018,0.247866,7,0.4117647058823529,18,17,10,368,24,14.72,1,1,1
0.071019,0.550512,0.262875,9,0.6,19,15,6,371,16,21.823529411764707,1,1,2
0.037398,0.491839,0.265085,12,0.6666666666666666,29,18,6,413,20,19.666666666666668,1,0,4
0.059148,0.613239,0.471539,8,0.5,13,16,8,378,24,15.12,1,0,2
0.090782,0.641718,0.239023,7,0.5384615384615384,13,13,6,375,20,17.857142857142858,1,1,4
0.091978,0.531074,0.267704,7,0.4666666666666667,12,15,8,382,18,20.105263157894736,1,0,1
0.068142,0.460776,0.380697,10,0.625,22,16,6,353,18,18.57894736842105,1,0,3
0.05735,0.640911,0.482225,9,0.6428571428571429,17,14,5,376,25,14.461538461538462,1,1,3
0.071592,0.571979,0.104753,8,0.5,12,16,8,342,24,13.68,1,0,1
0.113679,0.496534,0.197394,10,0.6666666666666666,15,15,5,334,20,15.904761904761905,1,0,3
0.072781,0.504032,0.33397,9,0.6,22,15,6,336,16,19.764705882352942,1,1,2
0.049197,0.565683,0.090692,9,0.5,26,18,9,420,23,17.5,1,0,5
0.0834,0.510547,0.113989,5,0.38461538461538464,11,13,8,315,15,19.6875,1,0,2
0.068063,0.545249,0.028517,7,0.5384615384615384,16,13,6,349,20,16.61904761904762,1,1,3
0.097627,0.577622,0.487161,11,0.6470588235294118,24,17,6,330,24,13.2,1,0,4
0.043067,0.457238,0.272132,12,0.631578947368421,31,19,7,365,25,14.038461538461538,1,1,5
0.118397,0.633168,0.188032,10,0.5882352941176471,15,17,7,326,24,13.04,1,0,1
0.09011,0.532665,0.277608,12,0.6666666666666666,22,18,6,352,24,14.08,1,1,4
0.059982,0.643964,0.33721,7,0.4666666666666667,12,15,8,418,24,16.72,1,0,2
0.108733,0.660592,0.279155,6,0.42857142857142855,10,14,8,315,20,15.0,1,0,1
